Primary_Language,GitHub_URL,Version
haskell,https://github.com/purescript/purescript,a70e397e829a6764f418531674f96302879e5a7e
haskell,https://github.com/silkapp/rest,db863c8d66cf8bfe44da7e89e9a47d9a3004ef1b
haskell,https://github.com/koalaman/shellcheck,e5842e2e2b284bee8e2e23a546b666c5e772bd11
haskell,https://github.com/snapframework/snap,da847284b0da2abb66051c6e1084f5f9e0c720f0
haskell,https://github.com/yesodweb/wai,7f0d4ca7b5a922f014b4af33e3032b37ee346f5d
haskell,https://github.com/yesodweb/yesod,6d0affcce782d9703716a445339f94fc04dddbbf
haskell,https://github.com/yi-editor/yi,5f6220d3d097815fd9e0b3635aae0b610eba168c
java,https://github.com/JakeWharton/ActionBarSherlock,2c71339e756bcc0b1424c4525680549ba3a2dc97
java,https://github.com/nicolasgramlich/AndEngine,720897f99d2c56ba357e8fe361454bd8d88c37ed
java,https://github.com/loopj/android-async-http,2cff000e6ebb3cb71f4240374291c79d1225ddea
java,https://github.com/chrisbanes/Android-PullToRefresh,3bd8ef6869c3297bfe874d2f15c2ee53c3456e99
java,https://github.com/nostra13/Android-Universal-Image-Loader,630e580313ff683700bebffac178fb6f3a556f1e
java,https://github.com/github/android,8eea62b8075661db1cb90a3c81f7a9d02f51f8bf
java,https://github.com/excilys/androidannotations,12342808d3eb5229cb07156817f3c46b2e258cd6
java,https://github.com/JakeWharton/butterknife,f6d4306f5edaafadd0434383a9e1a1b239c40540
java,https://github.com/gabrielemariotti/cardslib,d80384806cdffd2acc559bf1167251dcc797fa97
java,https://github.com/clojure/clojure,eb26aac312b9f5a754bd639193fbd225e1ff4342
java,https://github.com/square/dagger,c894b521105d1b635dada05897a1064706d083cb
java,https://github.com/LMAX-Exchange/disruptor,f29b3148c2eef3aa2dc5d5f570d7dde92b2f98ba
java,https://github.com/elasticsearch/elasticsearch,3d970f17f9f7e94475a417cf1b3395928fddd9fe
java,https://github.com/facebook/facebook-android-sdk,a33f3a0bc94c4f35fa47777472aeb5c2d97101d5
java,https://github.com/Netflix/Hystrix,511499f1378ac98049cc8a6cb198efa6fd16e637
java,https://github.com/jenkinsci/jenkins,b21c33fb0bde99bfd999ebd8ad5a39523c466e46
java,https://github.com/libgdx/libgdx,d9685654aef12b01aaa9662193be5f67e559c6ac
java,https://github.com/nhaarman/ListViewAnimations,25124c555c9d6ced81ce3e78b3d8a0e02fc274ce
java,https://github.com/netty/netty,7888ae8d296379d7a095d84395efc1c16d618889
java,https://github.com/square/okhttp,403e127cf29ae1d489c2d9ed230c841086a09d4b
java,https://github.com/chrisbanes/PhotoView,d299db09741af464dca7d695ed08824dbdcc6604
java,https://github.com/google/physical-web,884c95f28873d982a338f425ac453c636d807774
java,https://github.com/square/picasso,e3d2852e42b34dd66ceab2565132e1d748417dd1
java,https://github.com/android/platform_frameworks_base,a61515720ab95f6aa307c1fa4337c5c2078bad26
java,https://github.com/facebook/presto,0ccd14f0b4736e9722cb397adf27bad9af572e40
java,https://github.com/square/retrofit,9fb8b1fbe0af19a92b63107601e03eeff8accd7d
java,https://github.com/roboguice/roboguice,bf9043c5af085408a5d26ea8e5f857e8d0a9bdab
java,https://github.com/fernandezpablo85/scribe-java,0311a435fa492cbaa87f4e1c63395f33770d7d38
java,https://github.com/jfeinstein10/SlidingMenu,4254feca3ece9397cd501921ee733f19ea0fdad8
java,https://github.com/spring-projects/spring-framework,5ac57e8ea6044d07435542e932335764bbce97bb
java,https://github.com/springside/springside4,df81d06c603c6f3bcc440a8a9cb68d237ee551eb
java,https://github.com/nathanmarz/storm,cdb116e942666973bc4eaa0df098d5bab82739e7
java,https://github.com/WhisperSystems/TextSecure,79313c80933a7888378ad481b10c8e5228f118ab
java,https://github.com/thinkaurelius/titan,a894283a74b92dc03b16ed757442207503ec15a3
java,https://github.com/eclipse/vert.x,6ad0794a5c872d049a8b03d818f3cb67bbe94fe2
javascript,https://github.com/angular/angular.js,a995ee17ee51218146522f64d69ca733be3ebbbc
javascript,https://github.com/caolan/async,621f13805aa326865b85dbbf7128baf7146ab976
javascript,https://github.com/addyosmani/backbone-fundamentals,76a8b3456dd4f26c9bb3ee7f528fb1b09bb19db5
javascript,https://github.com/documentcloud/backbone,d1880dda6cb8ba0553d8b13e85a4bd244f565c25
javascript,https://github.com/twitter/bootstrap,3d127c056884eeec90572344c1e48b412f18b6dd
javascript,https://github.com/adobe/brackets,bf22bf5845e40d13e111ad7254d61abac956e0da
javascript,https://github.com/harvesthq/chosen,88168524029e2d2786dfd4aa4515a201c3d4f941
javascript,https://github.com/mbostock/d3,a2521445819ca2132361095187c36f65a8d5b9c3
javascript,https://github.com/emberjs/ember.js,e88c64460888f8669a63419493d27226b6131668
javascript,https://github.com/visionmedia/express,2f8ac6726fa20ab5b4a05c112c886752868ac8ce
javascript,https://github.com/ftlabs/fastclick,9977a916739360ad4ffd7aa19b0016bf375e934b
javascript,https://github.com/FortAwesome/Font-Awesome,b56d50f461065d548371dfa87730216d1e81e301
javascript,https://github.com/TryGhost/Ghost,ffd73163aa57cbe47a6ffbdc107b63e68c29c8dc
javascript,https://github.com/HPNeo/gmaps,21919a6a8d5485a4c60ab20300891d8f39b11a8d
javascript,https://github.com/cowboy/grunt,b3f62aa1c4ad2863960f3d3df5dac6e00b6e3a6e
javascript,https://github.com/gulpjs/gulp,1c72e3f1d886dc9455d2668673518a4b1e3d6ecc
javascript,https://github.com/EightMedia/hammer.js,82dc62322ffeb7abf731ba6e3465239f581d2f3b
javascript,https://github.com/wycats/handlebars.js,d20f02d10de92ac6d784911baf3c84959161449d
javascript,https://github.com/h5bp/html5-boilerplate,fa840f07ef0e1b0aab2d4d863d64f3fc44f3bb7b
javascript,https://github.com/usablica/intro.js,49e98bbc89a7d7808ad6941b90f180aa4e8bab3e
javascript,https://github.com/blueimp/jQuery-File-Upload,0ef967239037d2e477dfa057ccabbea055284395
javascript,https://github.com/defunkt/jquery-pjax,d76e840c0f1c0a98c9dd5065b32e436e810d8d13
javascript,https://github.com/jquery/jquery,87bd130289c6ed9bfc355c1f8587ae6ce00a4776
javascript,https://github.com/meteor/meteor,d9b895e6ec02dc46cf40a9d9d798dbdd77a2fc2a
javascript,https://github.com/moment/moment,7d121f205f070162a353e7f303490fd85ee31031
javascript,https://github.com/nodejs/node.git,6b0c906e6badbba64611feb766d57b233b64e5f9
javascript,https://github.com/mozilla/pdf.js,aae82ec4c5c16be77de2e4429b6fd00aade82cc6
javascript,https://github.com/kriskowal/q,26ae6a2406626bb97ac7880bc770878dbfc9aefa
javascript,https://github.com/facebook/react,b0a7a00dba1372ad2901495e33c43d345f4cc4c6
javascript,https://github.com/hakimel/reveal.js,15414ce5bb3037fbcfa81ef6169e0ca5fbda45bc
javascript,https://github.com/balderdashy/sails,43b3717343ea6098020d9fa4e617089bb62daf32
javascript,https://github.com/ivaynberg/select2,6be96cfaa175448ef70b978648de7d6cb5822e89
javascript,https://github.com/Prinzhorn/skrollr,e52648d1b75abe1b2466483ef698380cd284c7a1
javascript,https://github.com/kenwheeler/slick,75eb8c404f6b578c1d07b6f7e28846a4cc562d1d
javascript,https://github.com/LearnBoost/socket.io,21ea31a34e0bb83a7aab8f4ff2f6f3c665bb816a
javascript,https://github.com/etsy/statsd,7dd2d5e6634b1c0a41c1258b74e2a1d17e4bc0d3
javascript,https://github.com/mrdoob/three.js,4bab46875b989cce1c092e85b562724445764651
javascript,https://github.com/twitter/typeahead.js,588440f66559714280628a4f9799f0c4eb880a4a
javascript,https://github.com/documentcloud/underscore,3521ab29ec9c66b1962abede2d9b4d68634bfd40
objective_c,https://github.com/AFNetworking/AFNetworking,5dab172c4798cd0a09bc1758c81724db66fbc72d
objective_c,https://github.com/pokeb/asi-http-request,9051a33df22865842b7e874de3e8d158c8f72ce0
objective_c,https://github.com/facebook/AsyncDisplayKit,2c8626e1f6e99468d5fe2baa6489d4fba0ec0c0c
objective_c,https://github.com/robbiehanson/CocoaAsyncSocket,6e018ddf7c456106f898efae66ea5e5c94737a96
objective_c,https://github.com/Cocoanetics/DTCoreText,e26b6ecd18d790f39ba39d31c6d5be40b5475e92
objective_c,https://github.com/facebook/facebook-ios-sdk,47d0a768042767c065fc5d340511da5d598f6161
objective_c,https://github.com/Flipboard/FLEX,bc5dfa02ecb35bd665b466ae3fdd1ef5b148962d
objective_c,https://github.com/ccgus/fmdb,7220b1a40a20a8297e7fd943ce3769bbbefb1b8f
objective_c,https://github.com/BradLarson/GPUImage,c5f0914152419437869c35e29858773b1a06083c
objective_c,https://github.com/stig/json-framework,e3bce3cd69ec38c5aab1fd46318b3d9174c7155c
objective_c,https://github.com/magicalpanda/MagicalRecord,89e6b114bf69a587d843716e2aee46b02aae37db
objective_c,https://github.com/jdg/MBProgressHUD,f089d2a035df0044714d6a80f614ba35f29c9baa
objective_c,https://github.com/jverkoey/nimbus,5bb59ba44b1633e920d6cd6c72be590448a04ee6
objective_c,https://github.com/OpenEmu/OpenEmu,f83d73f459f94e8ff12c09d12d46bf6c1ee14348
objective_c,https://github.com/escoz/QuickDialog,1a5f7ebb33164fd13d1684508ba13b02d6fe8ce8
objective_c,https://github.com/ReactiveCocoa/ReactiveCocoa,2f6fe3a3379b10f4300c97e51e31b520af61eb9d
objective_c,https://github.com/RestKit/RestKit,7a5b7e832c44222c3f8a1f1f6546263baf816f88
objective_c,https://github.com/rs/SDWebImage,f9abff8988e1839a55284f89bc3469921567cb07
objective_c,https://github.com/jigish/slate,ff5ee5a53afc05b619cf9eb78e852b83ad714de4
objective_c,https://github.com/samvermette/SVProgressHUD,9dd505fd1a6bb9015199c00efa3e5a7df5f13128
objective_c,https://github.com/twitter/twui,49d3062006e0fb4d6e904dbcebfb4ffdfb629f21
objective_c,https://github.com/Inferis/ViewDeck,ffd36fb62026291ab392ddc4f1ec65cc24d9f39f
objective_c,https://github.com/facebook/xctool,ff3dcdb7baf2fed1c754414c1f3f8083da1b6bab
objective_c,https://github.com/robbiehanson/XMPPFramework,6db0eff4c28e68e6f5e2c3c58cc18e98a34dd144
objective_c,https://github.com/JugglerShu/XVim,a380c94504c6f03df7ad8bc30283898500a8dba9
perl,https://github.com/petdance/ack,f423ddeb7f32a01687a880a3e2d8723b24c9cd15
perl,https://github.com/petdance/ack2,338171aeacdf2fe413d353b9815464fa3c932f96
perl,https://github.com/gugod/App-perlbrew,4e26ac3d221ba6b4ffbab522b9eec60ffc393e4f
perl,https://github.com/swcarpentry/bc,55f5cec89376faaf4b12ab572c930f0a05ab8dd5
perl,https://github.com/munin-monitoring/contrib,67b0241e904ab8c5d63d3ec716855d631234b47c
perl,https://github.com/onyxfish/csvkit,028919bc0c8173e7392dc5ad135200709c03d7d3
perl,https://github.com/duckduckgo/duckduckgo,b2397b6491a96c5f5d17ffb444452ac8c72d9bf8
perl,https://github.com/sitaramc/gitolite,24171564e63d4072b2eeeb3e4dad7d2b231b31ec
perl,https://github.com/yuki-kimoto/gitprep,56b584717c692a28e6736ccb663d5ecb53c2987e
perl,https://github.com/chaoslawful/lua-nginx-module,2cbeb0c5a8bd236f11025ddfbf120f8e45b5c6d5
perl,https://github.com/kraih/mojo,ac83c8e8b979cb6be1e3ecfd6411020e7b03359c
perl,https://github.com/munin-monitoring/munin,aad96ff4a847173166dfcf7a1a592765ee9b7812
perl,https://github.com/nbs-system/naxsi,97ab1434a97f63cafd19a22e6f6fe024ed5d9b43
perl,https://github.com/krimdomu/Rex,ab1f780d0f23ed999f1fbb22b25b799a990877da
perl,https://github.com/coreyti/showdown,f81789f0fb5f7cc4d11522ad69e041db578dfade
perl,https://github.com/alexrj/Slic3r,889a54e946697599a78340ab5e9efc22263b2fb9
perl,https://github.com/theory/sqitch,2019fea23c5df88833081543ddbe41ad14923e32
perl,https://github.com/DHowett/theos,40e29878e5916ee0a98ea7a09886f1f1646d0358
php,https://github.com/kriswallsmith/assetic,cb92b179dddfb8a3f341d53bd27e088f24d9c2e5
php,https://github.com/cakephp/cakephp,706f0b2b4b64e4116efcd3f7f4ad7695ada4e706
php,https://github.com/briannesbitt/Carbon,74711084ac7fdcc9ec13b802d7af030617f3b168
php,https://github.com/EllisLab/CodeIgniter,175b17c4b74d03a7578440d92a3ac9d80924ef78
php,https://github.com/composer/composer,599ad77167bc8cee895f024a20292689fd84153f
php,https://github.com/owncloud/core,d74811fcc8dd6939cdc328ec78a9ff61d3dea6a9
php,https://github.com/domnikl/DesignPatternsPHP,69379be0bb74be13bb45eb76bc9a6047f091722a
php,https://github.com/doctrine/doctrine2,b1451cda5253f34bf2eca146bbfabd7c6448da1c
php,https://github.com/fzaninotto/Faker,f6b2ebd8c462494083bfea6c087f79da36503930
php,https://github.com/zurb/foundation,d76792381b2058ebaa9ab38dae6b55aacb9cf81e
php,https://github.com/laravel/framework,21a3f2023c2f59dcd5dc3a0ec5d8ab4c9c2f52a9
php,https://github.com/klaussilveira/gitlist,3dd25f3b8726d4f93e81d8f7d5107d80de63c3d2
php,https://github.com/guzzle/guzzle,4f11935f709ef5e279af9da062507e72bd356e1a
php,https://github.com/humhub/humhub,9772b3b4ef532957d17cfe5586e0aa1e9afc9fe3
php,https://github.com/avalanche123/Imagine,84cdc4004fcc5169dd8dfba38636c148a5e5141e
php,https://github.com/laravel/laravel,54533fc037d83d4975ba61a36dbce1e0356e28e9
php,https://github.com/leafo/lessphp,e701984d5d488599441623d3d56bd42103019ab6
php,https://github.com/serbanghita/Mobile-Detect,7a94b349c761503598c325d3e49bbcdd55c5c55e
php,https://github.com/Seldaek/monolog,6b42e7d241d62495511b005438e0fec78483aa97
php,https://github.com/bobthecow/mustache.php,c745b01956caf27d26b55a72a90aff56bc169cd6
php,https://github.com/opencart/opencart,36284952ef79590bf139ea90cf96e58ddfc6f528
php,https://github.com/facebook/phabricator,d92f7a14739ad8e21fffd2afa33e95626a4d53f9
php,https://github.com/fabpot/PHP-CS-Fixer,f3a4812873b7cada9007e4c947a583402087fd61
php,https://github.com/PHPOffice/PHPExcel,6a8fca703ca1b1de44d4acf1c1695ea1c0196085
php,https://github.com/PHPMailer/PHPMailer,fe1e8699f0c6d0d6ec3c8a759bebf48e15ad943a
php,https://github.com/sebastianbergmann/phpunit,4863f37f4d1998dd28b9ea7e6f9aef64fa03f4fd
php,https://github.com/puphpet/puphpet,a6c566fe5c5f56587e0aa56da6350a1949d146c9
php,https://github.com/reactphp/react,fdcc9808ef9fafa8a61c119ba81d1630f3ee947a
php,https://github.com/retlehs/roots,8046666f7ce793435cedbcaa8d4bc21bbb3e136f
php,https://github.com/sahat/satellizer,bf5573ecdd0d98894f84b8a09d3e9a7413f52ba7
php,https://github.com/fabpot/Silex,55b5c4e5bb92c62b2fa94c7c343570487665ecaa
php,https://github.com/codeguy/Slim,faf83069298593bdfd8482a14bda171937473fc1
php,https://github.com/symfony/symfony,2cdc025ca94af9ad97da0bc3f5192e378ceb4c01
php,https://github.com/fabpot/Twig,5f81f2b517101a058bc0b597852085353bc4d62e
php,https://github.com/woothemes/woocommerce,4522b68a47c48f1a2fb29daef8312bb926588e2b
php,https://github.com/WordPress/WordPress,61d21cc0d9c4439a33dddbbcb46f869fa838ce2b
php,https://github.com/yiisoft/yii,8c9b5114db3ee524d23e985c637b52f329ca5bda
php,https://github.com/yiisoft/yii2,d40435e9311427d8f012c682802931702d506e7a
php,https://github.com/zendframework/zf2,099399441d4b9f8323ec458d8693f73212c9e404
php,https://github.com/Automattic/_s,9ce731d9e2ff42c95cb666b78658470d33f98b80
python,https://github.com/aosabook/500lines,a12589dbffbc6d29f8f2be1fca5330aab28c86e3
python,https://github.com/Eugeny/ajenti,ec75299866b26dcb0ceedd8229a152aa596da7d9
python,https://github.com/ansible/ansible,2e05304f668e447bbbe1696d014d0a24d45ceb92
python,https://github.com/joelthelion/autojump,f26a38e0f9cf16a27ee1291de91d6e245ccdf92a
python,https://github.com/sampsyo/beets,2537c06ac75b2ca7c8588af9d32dc6ecd81e2ae0
python,https://github.com/boto/boto,d9e5cfe900e1a58717e393c76a6e3580305f217a
python,https://github.com/defnull/bottle,c6fd201833a532b093e13199337dca097accb733
python,https://github.com/celery/celery,5cae0e754128750a893524dcba4ae030c414de33
python,https://github.com/django/django,b55b34129b14d0cf9ecac30cfd6217c65d759d82
python,https://github.com/docopt/docopt,463d780a698cbacb1cf5590ae849b8f890baf25d
python,https://github.com/fabric/fabric,4f17ec2d8c26b0b2bde87d04b833610e9523c0b2
python,https://github.com/joke2k/faker,574e35b193a411f529943252a5471916a0292444
python,https://github.com/mitsuhiko/flask,1ac4156016a578fdf439ac69bc39b9c6687ea9f9
python,https://github.com/nicolargo/glances,6036eeaa687002ea21c76c9a4179aad8f6d6ea3e
python,https://github.com/jkbr/httpie,1ded5c2a970cb5b98a2fa98d65ff10aa2068b91b
python,https://github.com/ipython/ipython,058dda2a8cfc39eaa2541300f577af95f2f407e5
python,https://github.com/pagekite/Mailpile,edcc9d186cfe411707f6680af1bd803ff6bf5c1a
python,https://github.com/stephenmcd/mezzanine,73f6d0e39d6c634ce7fab7a38d806592b987ef2d
python,https://github.com/pydata/pandas,2dd43351e17afb8e04970ec2921d4f56738cc30c
python,https://github.com/getpelican/pelican,ef2c62ab82b5c62ce09e61c2bc5fb7eae5ffd51b
python,https://github.com/scrapinghub/portia,3cc1e5b490ebb7fbe4c53dd02c176921e2f52586
python,https://github.com/Lokaltog/powerline,fc6c3d94741baa77cc75e86510fda88bafe8b9ec
python,https://github.com/CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,1cb1aad52f02e3f88d3ecbdb22542d9e3e997a39
python,https://github.com/kennethreitz/python-guide,6387f5dd025a76dc63ab7776a205422ab771caef
python,https://github.com/klen/python-mode,fd70ac2ab74a91fb049cb8e82237c34d88354673
python,https://github.com/reddit/reddit,0374efdc75f1366a35780b1291e3fd68e16533eb
python,https://github.com/andymccurdy/redis-py,93ee0b97faab8de46a77b8cf140f68912e921e0a
python,https://github.com/kennethreitz/requests,8f460faa31589a94311c179067debfe41f3e2f2e
python,https://github.com/nvie/rq,95f740299a6c6a22369f5db43585d3df6b2d5e28
python,https://github.com/saltstack/salt,bdea243eb27392f1fee24c4932e1c0f137eb7625
python,https://github.com/scrapy/scrapy,4a9f76ebd3242b2f91e238c26ff38874e9ee1960
python,https://github.com/getsentry/sentry,d4489d70c3465edf9b1170d173d998ef1c85622f
python,https://github.com/midgetspy/Sick-Beard,7cfff7f0fa69946d37be8762b71b88ac60f10505
python,https://github.com/sqlmapproject/sqlmap,89e36392f774f4983858bcc89a9790f76931afca
python,https://github.com/facebook/tornado,1ecc7386da17df3f1dfd100845355f7211119a62
python,https://github.com/webpy/webpy,503d560755a8a87338b013b03c7c8beedfa63fb5
python,https://github.com/rg3/youtube-dl,0a192fbea798c843ad6fef37106901d431f39b6e
ruby,https://github.com/gregbell/active_admin,9005b67e6f2a584f2c0d129b81cbd049a94f0344
ruby,https://github.com/charliesome/better_errors,b5de722fb4ff813192f6268659835df7f6a52761
ruby,https://github.com/thomas-mcdonald/bootstrap-sass,e15eef6a47ab94b15f80d44507859e4bc08ae965
ruby,https://github.com/thoughtbot/bourbon,797d5e4a48a6f44da263cb9ee6257af41778d967
ruby,https://github.com/ryanb/cancan,4560928dc375f9b31de00381c98334eb6aabc4b9
ruby,https://github.com/capistrano/capistrano,ff14aded7e77fcb0fc4ab5457998890db6a2d03b
ruby,https://github.com/jnicklas/capybara,6659722b7d16eb48676a5e0a595ee5da913f5f5b
ruby,https://github.com/celluloid/celluloid,1945285e401e01c15169ce8d2d356fb67ee9cba1
ruby,https://github.com/chriseppstein/compass,d5df161d0df7edc686e576b22412f437dd0590cc
ruby,https://github.com/Thibaut/devdocs,51895e9889b142e522020d8e000cd2f2c6135621
ruby,https://github.com/plataformatec/devise,d6dc93ca3d2d9678d8c5d5aea37b5c7c1668a38b
ruby,https://github.com/diaspora/diaspora,3c43819bce52967a77873ad07d3500ab7217fcfc
ruby,https://github.com/discourse/discourse,6b236d3c836f91d3c57227072320ed24f7a0a483
ruby,https://github.com/skwp/dotfiles,ec0c41227ac97d2eee2bb578f28eec401df6d1e9
ruby,https://github.com/errbit/errbit,1ad440bd3bedc406029478c2201d61316172925c
ruby,https://github.com/ddollar/foreman,59d87c91a2004e05f6b12d4b150dcb4c911eb31c
ruby,https://github.com/zurb/foundation,d76792381b2058ebaa9ab38dae6b55aacb9cf81e
ruby,https://github.com/jordansissel/fpm,6e2a14a6bbdc8c55c5f4f43f66cf3678a709940a
ruby,https://github.com/gitlabhq/gitlabhq,940d68cc4c349b574166b010666a36cf25f485b7
ruby,https://github.com/intridea/grape,925a3fbaa63709f72ab4d6060c98ede5cdb4dd45
ruby,https://github.com/guard/guard,8077d9fdef975bbf4af110196bc94e31213cb3c2
ruby,https://github.com/phinze/homebrew-cask,ecd1db9c36408c2b4b0c217d43d851d765e218b2
ruby,https://github.com/mxcl/homebrew,9db1791c6e81fdcaf2ffc6b8b51bf0b4a716ce56
ruby,https://github.com/cantino/huginn,ea98bf93f53d200689569c05aabb0375a7acabef
ruby,https://github.com/mojombo/jekyll,8f5465dfa410dd74541a2dc1fd1a1fce2e315642
ruby,https://github.com/rapid7/metasploit-framework,a65172bbcbb32e42575fba0345b29d62cb8e273e
ruby,https://github.com/middleman/middleman,8dbd35938d5260b8d2d2581831df6f5952b84248
ruby,https://github.com/imathis/octopress,d684a65e4286532789a3f8b160df80ee5801a4a1
ruby,https://github.com/intridea/omniauth,c3e3aa5bbfb589db1ebed40324c7eea2e3153f8c
ruby,https://github.com/thoughtbot/paperclip,7eec87bf99e2b94688b1182979b04e27abf88ac7
ruby,https://github.com/puma/puma,d56ad84642d6d31ba8b8ae76e8af23093db3123b
ruby,https://github.com/puppetlabs/puppet,4eafcf3031dbe3585f493cf736fc3b99b3db552c
ruby,https://github.com/nesquena/rabl,e07c83d41caf1ccbbe952cbe817734af68613c4e
ruby,https://github.com/rails/rails,80c6b901d4d87cee610ab0a438ff6e3c6bf118d1
ruby,https://github.com/ruby/ruby,30b72f98f791ffa257ac74ae228c1c069fdd34dd
ruby,https://github.com/nex3/sass,657b0e9930223ef7b6d236c61865a86d6d2986c1
ruby,https://github.com/mperham/sidekiq,9c9c6caeec52a8bc9185d50a99f73d324f968957
ruby,https://github.com/plataformatec/simple_form,dba42c800126b4d680f3b333faff735d1d1e033d
ruby,https://github.com/sinatra/sinatra,dcf926377f451461b2fee2be46605790dcb5db5e
ruby,https://github.com/spree/spree,459a788d2b1987b9733eef8772b4121f6531a9ca
ruby,https://github.com/sferik/t,a00480d8a5150476d770bf993639e1a738c7f9b3
ruby,https://github.com/seyhunak/twitter-bootstrap-rails,c84936fcfb31942897088165239aa58851a4fbb6
ruby,https://github.com/mitchellh/vagrant,e4f29e61ca107df7bfc58a88f2c5a99cfad0c941
ruby,https://github.com/javan/whenever,334cfa01f373006cc032e23907b1777a8ea3f3b0
scala,https://github.com/akka/akka,81cba2e58042209be4bf0e2b8a1679d0d9beb4e8
scala,https://github.com/twitter/algebird,e474ccedae1c4e83c3d299a14ab8357afb28caa5
scala,https://github.com/rtyley/bfg-repo-cleaner,8562239d7679ee863041affabb8825454dfb4241
scala,https://github.com/jdegoes/blueeyes,935ae34e80615617bb055d0752d0bf970c817ebb
scala,https://github.com/dlwh/breeze,45eefafc89ea095e3ab893c7c92f15ab80e80e1c
scala,https://github.com/twitter/cassovary,fdafb7780232630778218ab26372b46767a52631
scala,https://github.com/twitter/finagle,47b27438758782fcfbf37f2bd9947d7a49709b85
scala,https://github.com/twitter/finatra,f1437ae7c0b7da57d4a7b631153737de2813e51f
scala,https://github.com/twitter/flockdb,3e35184203117eee28f7c0c147057cdea8969e5c
scala,https://github.com/lift/framework,d3c52c5f9172d84fe16c6e82202f0f4e881bd848
scala,https://github.com/excilys/gatling,37c5a21f17eb97f57d97e4294c23432e4af207a6
scala,https://github.com/takezoe/gitbucket,01872d3440fe2ca3a384c17050ee7141e0509ef3
scala,https://github.com/n8han/giter8,9bfc23a17fe35f52e8b5f5ec348f0fd6a396d975
scala,https://github.com/twitter/gizzard,737f821d2be2f1c308f9445e237101a3ed94cda9
scala,https://github.com/apache/kafka,80223baa3b7125fd656ed85b450498a21924ca71
scala,https://github.com/robey/kestrel,5279aeb28614156a6e8ffe5806b558a2fa35effc
scala,https://github.com/ornicar/lila,bcd9b8cfec4dd2711aa9d9ecb5bd7bb965e72424
scala,https://github.com/twitter/ostrich,9e2676092e3cb47f50cf4c25378d0b1ba685efcf
scala,https://github.com/playframework/Play20,2f21908d970fe51366458ae13640d102404362ac
scala,https://github.com/playframework/playframework,2f21908d970fe51366458ae13640d102404362ac
scala,https://github.com/PredictionIO/PredictionIO,ebd1b6cb893cc4c25cb2e60aa6e95472858fe43a
scala,https://github.com/mpeltonen/sbt-idea,cb7c0eed34782292094c93a14f3eacfefe678946
scala,https://github.com/sbt/sbt,2c4583e31244af308018baecd23c294ba6158583
scala,https://github.com/scala-js/scala-js,8d5fb03862920331469ae3d347e906ca7e6a9c19
scala,https://github.com/scala/scala,a24ca7fa617cabada82c43d2d6ac354db698d181
scala,https://github.com/scalatra/scalatra,d44882503a92bf163f6d65a483e71ba4c3caf463
scala,https://github.com/scalaz/scalaz,c266794dc102903750e75fba9603b6139d6c7d0d
scala,https://github.com/twitter/scalding,398545991c63019714d80ac22de6494adfd798f2
scala,https://github.com/pocorall/scaloid,a1cf54b0ed7e1ee20d688b2ec4f73104eb931157
scala,https://github.com/NICTA/scoobi,01d2701179cd1f53c8bd4ae523a1ceac1c275a24
scala,https://github.com/jaliss/securesocial,11bd7c25f23508be2f3665e3393f7a4d633a620c
scala,https://github.com/milessabin/shapeless,849732d66c02436b0f5d310e58d866664c405b17
scala,https://github.com/amplab/shark,662d5ba1c03275d265760fad236d9ab7ca1d70a8
scala,https://github.com/slick/slick,0290716aed14cb355dda2234daddd09df85807b1
scala,https://github.com/snowplow/snowplow,84fb913741dc25acc7c750465cad33ff7f20b2e1
scala,https://github.com/apache/spark,d9c6039897236c3f1e4503aa95c5c9b07b32eadd
scala,https://github.com/non/spire,0bb2a2790c096feb8b17fec9794dc8209e160574
scala,https://github.com/spray/spray,76ab89c25ce6d4ff2c4b286efcc92ee02ced6eff
scala,https://github.com/twitter/summingbird,c63d85abf086b5575e103d366e3bb6a1e11788a2
scala,https://github.com/wordnik/swagger-core,560af84ea490d3b804c8375bfbf29027f6577fe5
scala,https://github.com/twitter/util,64f4e91ee082929c6dcd8adefaf91632912b1172
scala,https://github.com/harrah/xsbt,92a38c604ee8d449135684b0d5887b6769bffc32
scala,https://github.com/twitter/zipkin,1da6f4025819fb8fef6f72e8799aaa928adfda30
typescript,https://github.com/Ryochan7/antimicro,355b4cdc9718cee92581ed7ca2425e9b022d0cb4
typescript,https://github.com/bitcoin/bitcoin,8daffe227bc67706d6640b67776f7711a6a98607
typescript,https://github.com/Daenyth/Cockatrice,77b9aa7c36d815b85579206016f6403768731cb5
typescript,https://github.com/darkcoinproject/darkcoin,c30a0aa592b4c8c9c7c4f9f9407e7b5777680fae
typescript,https://github.com/dogecoin/dogecoin,eea76543560c2070fff73b215939f86d1cbfb181
typescript,https://github.com/int3/doppio,e78c0c3388483b88019a5c635e459867af7d1bcc
typescript,https://github.com/egret-labs/egret-core,85d07c8ab8992d832c8f6ad58e698ac050d9ae77
typescript,https://github.com/fritzing/fritzing-app,c4f827ab8fa1541b4a777d2328a66b73d4d5c063
typescript,https://github.com/goldendict/goldendict,9b273dc23455501361c243f4dcf82cb438bf2917
typescript,https://github.com/xinyu198736/htmljs,306df58373c2ac1be634472441c899e05d5602ef
typescript,https://github.com/LibreCAD/LibreCAD,3f6e022aa54860a870b34280d0a9e65931700dad
